,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
55,12.06.30,1,5G,-100,-9,12.0,11,-84,225,1,D
56,12.06.31,1,5G,-98,-12,18.0,14,-86,2369,32,D
57,12.06.32,1,5G,-98,-12,18.0,15,-81,0,0,D
58,12.06.34,1,5G,-96,-9,12.0,15,-81,277,11,D
59,12.06.35,1,5G,-96,-9,12.0,14,-,2186,20,D
60,12.06.36,1,5G,-90,-8,13.0,15,-77,281,8,D
61,12.06.37,1,5G,-90,-8,13.0,15,-77,2,1,D
62,12.06.38,1,5G,-92,-11,25.0,15,-77,276,8,D
63,12.06.39,1,5G,-92,-11,25.0,15,-77,1065,1613,D
64,12.06.40,1,5G,-90,-12,14.0,15,-68,277,7,D
65,12.06.41,1,5G,-90,-12,14.0,15,-70,0,1,D
66,12.06.43,1,5G,-86,-9,14.0,15,-,900,16,D
68,12.06.45,1,5G,-83,-8,7.0,15,-72,282,12,D
69,12.06.46,1,5G,-83,-8,7.0,14,-69,1230,15,D
70,12.06.47,1,5G,-85,-13,8.0,12,-67,0,0,D
71,12.06.48,1,5G,-85,-13,8.0,12,-67,280,8,D
72,12.06.49,1,5G,-84,-8,12.0,12,-67,1060,19,D
74,12.06.52,1,5G,-85,-8,14.0,14,-69,277,8,D
75,12.06.53,1,5G,-85,-8,14.0,14,-69,1262,15,D
76,12.06.54,1,5G,-85,-7,12.0,14,-69,281,9,D
77,12.06.55,1,5G,-85,-7,12.0,14,-69,0,0,D
78,12.06.56,1,5G,-85,-9,21.0,14,-69,1,1,D
79,12.06.57,1,5G,-85,-9,21.0,14,-69,2406,36,D
81,12.07.00,1,5G,-85,-8,21.0,14,-69,276,8,D
82,12.07.01,1,5G,-85,-9,12.0,14,-69,907,15,D
83,12.07.02,1,5G,-85,-9,12.0,14,-69,285,12,D
84,12.07.03,1,5G,-85,-8,18.0,14,-69,0,0,D
85,12.07.04,1,5G,-85,-8,18.0,14,-69,279,8,D
86,12.07.05,1,5G,-85,-8,10.0,14,-69,2229,37,D
87,12.07.06,1,5G,-85,-8,10.0,14,-69,276,10,D
89,12.07.09,1,5G,-85,-8,8.0,14,-69,3148,41,D
91,12.07.11,1,5G,-86,-9,5.0,14,-69,276,9,D
92,12.07.12,1,5G,-84,-11,12.0,14,-69,0,1,D
93,12.07.13,1,5G,-84,-11,12.0,14,-69,1676,18,D
94,12.07.14,1,5G,-85,-10,9.0,14,-69,0,0,D
95,12.07.15,1,5G,-85,-10,9.0,14,-69,1350,23,D
96,12.07.16,1,5G,-85,-8,9.0,14,-69,0,0,D
97,12.07.18,1,5G,-85,-8,9.0,14,-69,276,10,D
99,12.07.20,1,5G,-85,-8,10.0,14,-69,1659,30,D
101,12.07.22,1,5G,-85,-9,12.0,14,-69,278,8,D
102,12.07.23,1,5G,-85,-8,13.0,14,-69,0,3,D
103,12.07.24,1,5G,-85,-8,13.0,14,-69,0,0,D
104,12.07.25,1,5G,-84,-9,6.0,14,-69,1419,19,D
106,12.07.28,1,5G,-85,-10,5.0,14,-69,1629,26,D
107,12.07.29,1,5G,-85,-10,5.0,14,-69,37,7,D
108,12.07.30,1,5G,-85,-10,17.0,14,-69,405,36,D
109,12.07.31,1,5G,-85,-10,17.0,14,-69,1130,26,D
110,12.07.32,1,5G,-85,-9,13.0,14,-69,2,3,D
111,12.07.33,1,5G,-85,-9,13.0,14,-69,280,9,D
112,12.07.35,1,5G,-85,-8,8.0,14,-69,0,0,D
113,12.07.36,1,5G,-85,-8,8.0,14,-69,964,20,D
115,12.07.38,1,5G,-85,-8,7.0,14,-69,279,10,D
116,12.07.39,1,5G,-84,-8,12.0,15,-67,542,852,D
117,12.07.40,1,5G,-84,-8,12.0,14,-69,280,9,D
118,12.07.41,1,5G,-83,-8,17.0,14,-69,1149,27,D
119,12.07.42,1,5G,-83,-8,17.0,14,-69,0,0,D
120,12.07.44,1,5G,-84,-14,13.0,14,-69,279,8,D
122,12.07.46,1,5G,-84,-8,12.0,14,-69,2421,38,D
123,12.07.47,1,5G,-84,-8,12.0,14,-69,0,0,D
124,12.07.48,1,5G,-84,-9,23.0,14,-69,279,9,D
125,12.07.49,1,5G,-84,-9,23.0,14,-69,200,10,D
126,12.07.50,1,5G,-85,-9,14.0,14,-69,258,4,D
127,12.07.51,1,5G,-85,-9,14.0,14,-69,278,8,D
128,12.07.53,1,5G,-85,-10,14.0,14,-69,0,0,D
129,12.07.54,1,5G,-85,-10,14.0,14,-69,2778,35,D
131,12.07.56,1,5G,-84,-8,6.0,14,-69,278,9,D
133,12.07.58,1,5G,-85,-10,15.0,14,-69,281,10,D
134,12.07.59,1,5G,-84,-8,16.0,14,-69,2364,34,D
135,12.08.00,1,5G,-84,-8,16.0,14,-69,279,10,D
136,12.08.02,1,5G,-84,-7,14.0,14,-69,0,0,D
137,12.08.03,1,5G,-84,-7,14.0,14,-69,1291,24,D
138,12.08.04,1,5G,-84,-8,18.0,14,-69,282,10,D
139,12.08.05,1,5G,-84,-8,18.0,14,-69,1574,55,D
140,12.08.06,1,5G,-84,-8,11.0,14,-69,277,8,D
141,12.08.07,1,5G,-84,-8,11.0,14,-69,0,6,D
142,12.08.08,1,5G,-84,-9,13.0,14,-69,1012,13,D
143,12.08.09,1,5G,-84,-9,13.0,14,-69,279,8,D
144,12.08.11,1,5G,-84,-8,13.0,14,-69,984,18,D
145,12.08.12,1,5G,-84,-8,13.0,14,-69,277,9,D
146,12.08.13,1,5G,-85,-8,17.0,14,-69,1107,18,D
147,12.08.14,1,5G,-85,-8,17.0,14,-69,278,8,D
149,12.08.16,1,5G,-85,-11,3.0,14,-69,277,8,D
150,12.08.17,1,5G,-85,-11,11.0,14,-69,1552,22,D
151,12.08.18,1,5G,-85,-11,11.0,14,-71,277,9,D
153,12.08.21,1,5G,-86,-8,20.0,14,-71,275,8,D
154,12.08.22,1,5G,-86,-10,10.0,15,-69,2702,41,D
155,12.08.23,1,5G,-86,-10,10.0,15,-69,284,7,D
156,12.08.24,1,5G,-86,-8,17.0,15,-69,278,6,D
157,12.08.25,1,5G,-86,-8,17.0,14,-69,2273,39,D
158,12.08.26,1,5G,-86,-8,2.0,14,-69,0,0,D
159,12.08.27,1,5G,-86,-8,2.0,14,-69,277,10,D
160,12.08.29,1,5G,-86,-9,3.0,14,-69,1392,25,D
161,12.08.30,1,5G,-86,-9,3.0,14,-69,280,10,D
162,12.08.31,1,5G,-86,-10,13.0,14,-69,1999,35,D
163,12.08.32,1,5G,-86,-10,13.0,14,-69,283,10,D
165,12.08.34,1,5G,-86,-7,10.0,14,-69,272,8,D
166,12.08.35,1,5G,-86,-8,14.0,14,-69,1707,26,D
167,12.08.37,1,5G,-86,-8,14.0,14,-69,280,9,D
169,12.08.39,1,5G,-85,-9,12.0,14,-69,319,132,D
170,12.08.40,1,5G,-83,-10,12.0,14,-69,855,15,D
171,12.08.41,1,5G,-83,-10,12.0,13,-66,1120,26,D
172,12.08.42,1,5G,-84,-11,16.0,14,-70,0,1,D
173,12.08.43,1,5G,-84,-11,16.0,15,-66,282,13,D
174,12.08.44,1,5G,-83,-9,29.0,15,-73,2067,25,D
175,12.08.46,1,5G,-83,-9,29.0,14,-65,282,10,D
176,12.08.47,35,5G,-83,-9,29.0,15,-72,0,2,D
177,12.08.47,35,5G,-85,-8,12.0,15,-72,0,2,D
178,12.08.48,35,5G,-85,-8,12.0,14,-67,278,9,D
179,12.08.49,35,5G,-84,-10,11.0,14,-67,647,13,D
180,12.08.50,35,5G,-84,-10,11.0,14,-65,277,7,D
181,12.08.51,35,5G,-83,-10,12.0,15,-68,280,9,D
182,12.08.52,35,5G,-83,-10,12.0,15,-68,0,3,D
183,12.08.54,35,5G,-79,-13,16.0,14,-65,668,7,D
184,12.08.55,35,5G,-79,-13,16.0,15,-68,577,15,D
185,12.08.56,35,5G,-72,-8,27.0,15,-66,282,8,D
186,12.08.57,31,5G,-72,-8,27.0,15,-66,282,8,D
187,12.08.57,31,5G,-72,-8,27.0,15,-66,0,0,D
188,12.08.58,31,5G,-84,-9,7.0,15,-66,1570,29,D
190,12.09.00,31,5G,-85,-10,19.0,15,-67,277,8,D
191,12.09.01,31,5G,-85,-10,19.0,15,-67,1536,39,D
193,12.09.04,31,5G,-80,-8,16.0,15,-67,278,8,D
194,12.09.05,31,5G,-83,-11,13.0,15,-67,1847,29,D
195,12.09.06,31,5G,-83,-11,13.0,15,-67,274,9,D
196,12.09.07,31,5G,-84,-9,10.0,15,-60,0,3,D
197,12.09.08,31,5G,-84,-9,10.0,15,-67,721,14,D
198,12.09.10,31,5G,-80,-11,5.0,12,-62,277,11,D
199,12.09.12,40,5G,-85,-12,14.0,14,-66,280,10,D
200,12.09.13,40,5G,-85,-12,14.0,14,-66,2004,23,D
201,12.09.14,40,5G,-85,-12,20.0,15,-71,277,9,D
202,12.09.15,40,5G,-85,-12,20.0,14,-75,0,0,D
203,12.09.16,40,5G,-86,-13,6.0,15,-74,1868,30,D
205,12.09.19,40,5G,-88,-15,9.0,15,-73,279,9,D
206,12.09.20,40,5G,-88,-15,9.0,15,-70,2164,43,D
207,12.09.21,40,5G,-82,-13,7.0,15,-70,280,8,D
208,12.09.22,40,5G,-82,-13,7.0,15,-70,0,3,D
209,12.09.23,40,5G,-84,-9,15.0,14,-67,0,0,D
210,12.09.24,40,5G,-84,-9,15.0,14,-67,908,24,D
212,12.09.27,40,5G,-89,-10,4.0,9,-74,1261,19,D
213,12.09.28,40,5G,-91,-10,9.0,11,-76,282,10,D
214,12.09.28,33,5G,-91,-10,9.0,11,-76,282,10,D
215,12.09.29,33,5G,-91,-10,9.0,9,-69,0,0,D
216,12.09.30,33,5G,-94,-10,2.0,12,-79,278,9,D
217,12.09.31,33,5G,-94,-10,2.0,14,-77,994,22,D
218,12.09.32,33,5G,-92,-10,6.0,14,-77,0,0,D
219,12.09.33,33,5G,-92,-10,6.0,14,-80,1224,31,D
221,12.09.36,33,5G,-96,-12,-5.0,14,-,0,3,D
222,12.09.37,33,5G,-88,-10,3.0,14,-,0,0,D
223,12.09.38,41,5G,-88,-10,3.0,14,-,0,0,D
224,12.09.38,41,5G,-88,-10,3.0,14,-,1154,27,D
225,12.09.39,41,5G,-89,-10,4.0,13,-,28,874,D
226,12.09.40,41,5G,-89,-10,4.0,14,-,279,13,D
227,12.09.41,41,5G,-89,-15,7.0,14,-75,772,18,D
228,12.09.43,41,5G,-89,-15,7.0,14,-75,283,10,D
229,12.09.44,41,5G,-94,-14,0.0,12,-77,1527,31,D
231,12.09.46,41,5G,-93,-10,8.0,12,-77,277,8,D
232,12.09.47,41,5G,-93,-10,8.0,12,-74,2276,41,D
233,12.09.48,41,5G,-88,-10,10.0,14,-72,278,9,D
234,12.09.49,41,5G,-88,-10,10.0,14,-72,1575,29,D
235,12.09.50,41,5G,-89,-11,4.0,14,-72,278,8,D
236,12.09.51,21,5G,-89,-11,4.0,14,-72,278,8,D
238,12.09.53,21,5G,-85,-11,4.0,15,-73,1678,24,D
240,12.09.55,21,5G,-88,-10,10.0,15,-73,1415,20,D
241,12.09.56,21,5G,-88,-10,10.0,13,-69,282,7,D
242,12.09.57,21,5G,-91,-12,3.0,14,-71,279,10,D
243,12.09.58,21,5G,-91,-12,3.0,13,-73,2128,34,D
244,12.10.00,21,5G,-90,-10,14.0,13,-73,282,10,D
246,12.10.02,21,5G,-92,-12,4.0,12,-75,275,9,D
247,12.10.03,21,5G,-92,-12,4.0,12,-75,1446,21,D
248,12.10.04,21,5G,-94,-11,2.0,12,-75,277,7,D
249,12.10.05,21,5G,-94,-11,2.0,15,-63,2491,38,D
250,12.10.06,47,5G,-94,-11,2.0,12,-76,2491,38,D
251,12.10.06,47,5G,-93,-11,-5.0,12,-76,280,9,D
253,12.10.09,47,5G,-95,-13,2.0,11,-82,279,8,D
254,12.10.10,47,5G,-95,-13,2.0,14,-77,0,0,D
255,12.10.11,47,5G,-98,-13,-6.0,8,-,1567,21,D
256,12.10.12,47,5G,-98,-13,-6.0,8,-,0,5,D
257,12.10.13,47,5G,-96,-12,2.0,14,-75,2,10,D
258,12.10.14,49,5G,-96,-12,2.0,14,-75,2,10,D
259,12.10.14,49,5G,-96,-12,2.0,14,-75,0,10,D
260,12.10.15,49,5G,-97,-12,5.0,14,-75,3096,53,D
261,12.10.17,49,5G,-97,-12,5.0,12,-83,0,3,D
262,12.10.18,49,5G,-95,-13,-3.0,6,-79,564,14,D
263,12.10.19,49,5G,-95,-13,-3.0,10,-81,0,0,D
264,12.10.20,49,5G,-96,-10,2.0,4,-68,0,15,D
265,12.10.21,49,5G,-96,-10,2.0,13,-79,278,11,D
266,12.10.22,50,5G,-96,-10,2.0,14,-,278,11,D
267,12.10.22,50,5G,-94,-9,11.0,14,-,712,18,D
268,12.10.23,50,5G,-94,-9,11.0,14,-66,0,12,D
269,12.10.24,50,5G,-87,-9,11.0,10,-71,1701,33,D
270,12.10.26,50,5G,-87,-9,11.0,14,-75,1477,60,D
271,12.10.27,50,5G,-92,-10,14.0,14,-75,0,0,D
272,12.10.28,50,5G,-92,-10,14.0,13,-72,281,10,D
273,12.10.29,50,5G,-89,-9,10.0,13,-72,1348,29,D
274,12.10.30,50,5G,-89,-9,10.0,14,-,1348,29,D
275,12.10.30,50,5G,-89,-9,10.0,15,-75,280,10,D
276,12.10.31,50,5G,-92,-12,10.0,15,-75,1670,29,D
277,12.10.32,50,5G,-92,-12,10.0,14,-77,281,10,D
278,12.10.33,50,5G,-95,-10,12.0,14,-,0,0,D
279,12.10.35,50,5G,-95,-10,12.0,13,-,281,10,D
280,12.10.36,50,5G,-94,-9,9.0,14,-75,0,0,D
281,12.10.37,50,5G,-94,-9,9.0,10,-,1015,24,D
282,12.10.38,41,5G,-94,-9,9.0,15,-,1015,24,D
283,12.10.38,41,5G,-93,-9,15.0,15,-,281,10,D
284,12.10.39,41,5G,-93,-9,15.0,15,-,1134,882,D
285,12.10.40,41,5G,-91,-8,17.0,15,-72,254,5,D
286,12.10.41,41,5G,-91,-8,17.0,15,-72,834,25,D
287,12.10.42,41,5G,-87,-11,18.0,15,-72,315,2,D
288,12.10.44,41,5G,-87,-11,18.0,15,-72,287,12,D
289,12.10.45,41,5G,-89,-10,13.0,15,-70,996,19,D
290,12.10.46,41,5G,-89,-10,13.0,13,-68,276,8,D
291,12.10.47,41,5G,-81,-8,10.0,13,-68,11,0,D
292,12.10.48,41,5G,-81,-8,10.0,13,-68,1594,26,D
294,12.10.50,41,5G,-85,-8,13.0,13,-68,274,9,D
295,12.10.51,41,5G,-86,-13,12.0,15,-64,1550,27,D
297,12.10.54,48,5G,-86,-13,12.0,7,-67,278,9,D
298,12.10.54,48,5G,-81,-10,3.0,7,-67,278,9,D
299,12.10.55,48,5G,-81,-10,3.0,15,-64,1163,20,D
300,12.10.56,48,5G,-77,-9,16.0,14,-67,280,9,D
302,12.10.58,48,5G,-77,-8,11.0,11,-64,1593,23,D
303,12.10.59,48,5G,-77,-8,11.0,15,-66,279,9,D
304,12.11.01,48,5G,-89,-9,8.0,15,-72,529,13,D
305,12.11.03,48,5G,-91,-9,12.0,15,-69,0,1,D
306,12.11.04,48,5G,-91,-9,12.0,15,-69,1007,24,D
307,12.11.05,48,5G,-84,-9,5.0,14,-73,0,0,D
308,12.11.06,48,5G,-84,-9,5.0,15,-70,2152,28,D
310,12.11.08,48,5G,-85,-11,2.0,12,-66,281,10,D
313,12.11.11,41,5G,-84,-10,2.0,14,-62,2157,35,D
314,12.11.12,41,5G,-80,-12,2.0,14,-60,278,8,D
315,12.11.13,41,5G,-80,-12,2.0,14,-70,2058,35,D
316,12.11.14,41,5G,-94,-13,2.0,14,-70,278,10,D
317,12.11.15,41,5G,-94,-13,2.0,12,-76,1425,24,D
319,12.11.18,41,5G,-94,-14,-7.0,12,-76,278,9,D
321,12.11.20,41,5G,-94,-15,2.0,14,-74,1171,25,D
324,12.11.23,41,5G,-92,-10,0.0,13,-,1377,33,D
326,12.11.26,41,5G,-95,-14,0.0,10,-,279,10,D
327,12.11.27,41,5G,-95,-14,0.0,10,-,422,12,D
328,12.11.28,41,5G,-95,-12,5.0,9,-76,284,11,D
329,12.11.29,41,5G,-95,-12,5.0,9,-76,0,0,D
330,12.11.30,41,5G,-93,-10,11.0,12,-72,977,21,D
331,12.11.31,41,5G,-93,-10,11.0,12,-72,0,0,D
333,12.11.32,34,5G,-78,-11,8.0,12,-,280,10,D
334,12.11.34,34,5G,-78,-11,8.0,15,-63,1158,15,D
335,12.11.35,34,5G,-78,-10,1.0,14,-67,279,9,D
337,12.11.37,34,5G,-84,-10,-6.0,14,-74,278,8,D
338,12.11.38,34,5G,-84,-10,-6.0,13,-76,0,0,D
339,12.11.39,34,5G,-92,-11,8.0,13,-76,305,865,D
340,12.11.40,54,5G,-92,-11,8.0,13,-76,305,865,D
341,12.11.40,54,5G,-92,-11,8.0,15,-78,0,0,D
342,12.11.41,54,5G,-91,-12,-3.0,14,-70,1647,35,D
344,12.11.44,54,5G,-96,-10,17.0,14,-73,280,10,D
346,12.11.46,61,5G,-96,-10,17.0,12,-71,0,0,D
347,12.11.46,61,5G,-88,-12,5.0,12,-71,277,10,D
348,12.11.47,61,5G,-88,-12,5.0,14,-,852,18,D
349,12.11.48,61,5G,-100,-11,4.0,14,-74,0,0,D
350,12.11.49,61,5G,-100,-11,4.0,12,-77,1202,30,D
351,12.11.51,61,5G,-99,-12,9.0,12,-77,281,10,D
352,12.11.53,62,5G,-100,-13,0.0,11,-,93,2,D
353,12.11.54,62,5G,-100,-13,0.0,11,-,273,10,D
354,12.11.55,62,5G,-102,-10,3.0,13,-80,966,24,D
355,12.11.56,62,5G,-102,-10,3.0,13,-80,0,0,D
356,12.11.57,62,5G,-102,-10,9.0,13,-80,278,11,D
357,12.11.58,65,5G,-102,-10,9.0,13,-80,278,11,D
358,12.11.59,65,5G,-102,-10,9.0,9,-82,0,6,D
359,12.12.00,65,5G,-101,-10,4.0,8,-,646,12,D
360,12.12.01,65,5G,-101,-10,4.0,8,-,281,10,D
361,12.12.02,65,5G,-106,-10,2.0,10,-79,678,62,D
362,12.12.03,65,5G,-106,-10,2.0,12,-83,274,8,D
363,12.12.04,60,5G,-106,-10,2.0,11,-81,274,8,D
364,12.12.04,60,5G,-107,-13,1.0,11,-81,2160,41,D
365,12.12.05,60,5G,-107,-13,1.0,11,-81,0,4,D
366,12.12.07,60,5G,-109,-15,4.0,11,-81,1955,42,D
367,12.12.08,60,5G,-109,-15,4.0,11,-81,511,8,D
368,12.12.09,60,5G,-108,-13,1.0,11,-81,2397,52,D
369,12.12.10,60,5G,-108,-13,1.0,10,-78,276,7,D
370,12.12.11,58,5G,-108,-13,1.0,10,-78,276,7,D
372,12.12.12,58,5G,-103,-12,0.0,12,-73,287,8,D
373,12.12.13,58,5G,-102,-13,-2.0,14,-75,1653,29,D
374,12.12.14,58,5G,-102,-13,-2.0,8,-77,279,8,D
375,12.12.16,58,5G,-104,-12,7.0,9,-79,1144,18,D
376,12.12.17,58,5G,-104,-12,7.0,12,-81,282,12,D
377,12.12.18,53,5G,-104,-12,7.0,12,-78,282,12,D
378,12.12.18,53,5G,-103,-13,-4.0,12,-78,0,0,D
379,12.12.19,53,5G,-103,-13,-4.0,12,-81,479,11,D
380,12.12.20,53,5G,-107,-14,-6.0,12,-81,283,7,D
381,12.12.21,53,5G,-107,-14,-6.0,12,-85,0,6,D
382,12.12.22,53,5G,-110,-14,-1.0,14,-81,762,27,D
383,12.12.23,53,5G,-110,-14,-1.0,14,-81,734,20,D
384,12.12.25,53,5G,-110,-14,0.0,13,-84,162,8,D
385,12.12.25,56,5G,-110,-14,0.0,13,-84,162,8,D
386,12.12.26,56,5G,-110,-14,0.0,13,-84,1160,39,D
387,12.12.27,56,5G,-113,-14,1.0,12,-87,123,4,D
388,12.12.28,56,5G,-113,-14,1.0,12,-87,2549,60,D
389,12.12.29,56,5G,-110,-13,-1.0,12,-87,1036,17,D
390,12.12.30,56,5G,-110,-13,-1.0,7,-,282,7,D
391,12.12.31,56,5G,-111,-14,3.0,13,-85,0,6,D
392,12.12.33,56,5G,-111,-14,3.0,13,-85,635,12,D
393,12.12.33,49,5G,-111,-14,3.0,13,-85,635,12,D
394,12.12.34,49,LTE,-101,-11,1.0,8,-83,0,3,D
395,12.12.35,49,LTE,-101,-11,1.0,8,-83,63,1,D
396,12.12.36,49,LTE,-102,-11,-3.0,11,-86,1527,38,D
397,12.12.37,49,LTE,-102,-11,-3.0,4,-88,6,3,D
398,12.12.38,49,LTE,-104,-12,5.0,4,-88,0,0,D
399,12.12.39,49,LTE,-104,-12,5.0,4,-88,1474,875,D
400,12.12.40,49,LTE,-105,-11,9.0,10,-85,0,0,D
401,12.12.42,49,LTE,-105,-11,9.0,10,-85,281,10,D
402,12.12.43,19,LTE,-106,-13,-2.0,10,-85,1525,33,D
403,12.12.43,19,LTE,-106,-13,-2.0,10,-85,1525,33,D
404,12.12.44,19,LTE,-106,-13,-2.0,7,-89,250,4,D
405,12.12.45,19,LTE,-106,-12,3.0,7,-89,229,5,D
406,12.12.46,19,LTE,-106,-12,3.0,12,-87,263,11,D
407,12.12.47,19,LTE,-108,-13,1.0,9,-90,809,33,D
408,12.12.48,19,LTE,-108,-13,1.0,9,-90,1331,31,D
410,12.12.51,19,LTE,-106,-13,-1.0,7,-88,280,11,D
411,12.12.52,19,LTE,-108,-15,-6.0,5,-90,1977,42,D
412,12.12.53,19,LTE,-108,-15,-6.0,7,-93,0,0,D
413,12.12.54,43,LTE,-108,-15,-6.0,7,-93,0,0,D
414,12.12.54,43,LTE,-110,-15,1.0,7,-93,284,8,D
415,12.12.55,43,LTE,-110,-15,1.0,6,-90,2141,42,D
416,12.12.56,43,LTE,-107,-12,-4.0,4,-88,364,9,D
417,12.12.58,43,LTE,-107,-12,-4.0,4,-88,279,6,D
418,12.12.59,43,LTE,-104,-10,-2.0,4,-88,0,0,D
419,12.13.00,43,LTE,-104,-10,-2.0,4,-88,1918,44,D
420,12.13.01,43,LTE,-106,-12,0.0,3,-92,0,0,D
421,12.13.02,41,LTE,-106,-12,0.0,3,-92,0,0,D
422,12.13.02,41,LTE,-106,-12,0.0,6,-89,282,11,D
423,12.13.03,41,LTE,-106,-11,7.0,6,-89,1591,35,D
424,12.13.04,41,LTE,-106,-11,7.0,4,-86,284,11,D
425,12.13.05,41,LTE,-103,-12,0.0,4,-86,1236,31,D
427,12.13.08,41,LTE,-102,-9,4.0,10,-83,283,8,D
429,12.13.10,41,LTE,-104,-11,-1.0,6,-85,1208,32,D
430,12.13.11,41,LTE,-104,-11,-1.0,6,-85,0,0,D
433,12.13.13,21,LTE,-105,-9,4.0,9,-86,1413,25,D
434,12.13.15,21,LTE,-104,-10,2.0,9,-86,283,11,D
436,12.13.17,21,LTE,-104,-10,-1.0,9,-86,420,15,D
437,12.13.18,21,LTE,-104,-10,-1.0,9,-86,0,3,D
438,12.13.19,21,LTE,-104,-9,3.0,9,-86,878,21,D
439,12.13.20,21,LTE,-104,-9,3.0,9,-86,0,0,D
440,12.13.21,21,LTE,-104,-9,9.0,9,-86,279,11,D
441,12.13.22,21,LTE,-104,-9,9.0,9,-86,2213,33,D
442,12.13.24,21,LTE,-105,-10,7.0,9,-88,281,10,D
443,12.13.25,21,LTE,-105,-10,7.0,9,-88,1337,25,D
444,12.13.26,21,LTE,-104,-9,-1.0,9,-88,282,10,D
445,12.13.27,21,LTE,-104,-9,-1.0,7,-90,0,0,D
446,12.13.28,21,LTE,-114,-10,0.0,7,-94,2560,56,D
447,12.13.29,21,LTE,-114,-10,0.0,7,-94,278,11,D
448,12.13.30,21,LTE,-116,-12,-2.0,9,-94,0,0,D
449,12.13.31,21,LTE,-116,-12,-2.0,9,-94,1403,38,D
451,12.13.34,21,LTE,-117,-13,-3.0,7,-94,0,6,D
